FILIAL,LOC. FISICO,MAQUINA,NOME_MAQUINA,DATA_PRODUCAO,TURNO,LADO,ITEM,DESC ITEM,HORA INICIAL,HORA FINAL,RPM,NUM FUSOS,ALFA,LOTE PRODUC,TÍTULO,TEMPO,TORCAO P POLEG,TORCAO P METRO,PROD MT/MIN,PROD KG/HR,PROD CALCULADA,PROD INFORMADA,EFIC CALCULADA,EFIC INFORMADA,OPERADOR,T.BOB.,RPM CARD,N,S,L,T,MO,CP V+ SL+,CM V- SL-,CCp C+,CCm C-,JP (P+),JM (P-),CVP,CVM,CORT NAT,% ROB 01,% ROB 02,% ROB 03
05,010,050410,OPEN END RIETER R60           ,02/02/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.244,00","67,0","66,9",00096,"1,002",9500,6,58,49,46,10,0,3,8,39,3,1,0,0,65,93,95,95
05,010,050410,OPEN END RIETER R60           ,02/02/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.764,50","95,1","94,9",00096,"1,002",9500,10,105,135,182,15,0,2,18,97,2,3,0,0,99,95,93,91
05,010,050410,OPEN END RIETER R60           ,02/02/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.807,60","97,4","97,2",00096,"1,002",9500,16,61,104,79,24,6,0,12,80,1,3,0,0,86,96,90,96
05,010,050410,OPEN END RIETER R60           ,03/02/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.811,50","97,6","97,4",00096,"1,002",9500,14,79,85,78,27,4,4,16,57,2,2,0,0,97,92,95,96
05,010,050410,OPEN END RIETER R60           ,03/02/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.572,40","84,7","84,6",00096,"1,002",9500,17,57,82,90,26,1,3,13,81,3,2,0,0,91,87,95,88
05,010,050410,OPEN END RIETER R60           ,03/02/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","218,80","11,8","11,8",00096,"1,002",9500,2,8,7,13,9,0,0,3,4,0,1,0,0,14,100,100,94
05,010,050410,OPEN END RIETER R60           ,04/02/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.085,70","58,5","58,6",00096,"1,002",9500,11,47,39,21,13,2,0,6,30,4,0,0,0,98,96,98,98
05,010,050410,OPEN END RIETER R60           ,04/02/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.793,90","96,7","96,8",00096,"1,002",9500,12,61,69,34,29,5,0,21,33,4,0,0,0,115,89,96,96
05,010,050410,OPEN END RIETER R60           ,05/02/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.803,30","97,2","97,3",00096,"1,002",9500,12,51,107,70,17,0,1,16,29,1,1,0,0,100,94,98,97
05,010,050410,OPEN END RIETER R60           ,05/02/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.798,80","96,9","97,1",00096,"1,002",9500,12,73,114,60,21,1,1,20,41,1,0,0,0,184,96,92,93
05,010,050410,OPEN END RIETER R60           ,05/02/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.806,00","97,3","97,4",00096,"1,002",9500,10,67,71,74,29,5,2,18,63,0,1,0,0,122,91,96,94
05,010,050410,OPEN END RIETER R60           ,06/02/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.022,70","55,1","55,1",00096,"1,002",9500,7,39,82,52,10,8,0,17,38,4,0,0,0,59,90,94,97
05,010,050410,OPEN END RIETER R60           ,06/02/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.803,50","97,2","97,0",00096,"1,002",9500,15,57,126,107,26,9,4,19,67,4,5,0,0,95,92,94,94
05,010,050410,OPEN END RIETER R60           ,06/02/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.813,50","97,7","97,5",00096,"1,002",9500,11,37,56,89,26,7,6,19,74,1,5,0,0,125,91,92,91
TOTAL:,"341.545,90"
