FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0542212,015,70195713,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,20/01/2026
05,0542212,015,70195713,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,20/01/2026
05,0542212,015,70195713,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,20/01/2026
05,0542212,015,70195713,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,20/01/2026
05,0542212,015,70195713,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,20/01/2026
05,0542212,016,70195714,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,20/01/2026
05,0542212,016,70195714,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,20/01/2026
05,0542212,016,70195714,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,20/01/2026
05,0542212,016,70195714,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,20/01/2026
05,0542212,016,70195714,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,20/01/2026
05,0542212,016,70195714,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,20/01/2026
05,0542212,016,70195714,AF311006E5561,ICON IV,354,TRAMA FLOJA LARGA,4,1,20/01/2026
05,0542212,016,70195714,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,20/01/2026
05,0542212,016,70195714,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,20/01/2026
05,0542212,017,70195715,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,20/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0542212,017,70195715,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,20/01/2026
05,0542212,017,70195715,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,20/01/2026
05,0542212,017,70195715,AF311006E5561,ICON IV,387,TRAMA DOBRADA,4,1,20/01/2026
05,0542212,017,70195715,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,20/01/2026
05,0542212,017,70195715,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,20/01/2026
05,0542212,017,70195715,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,20/01/2026
05,0542212,017,70195715,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,20/01/2026
05,0542212,017,70195715,AF311006E5561,ICON IV,354,TRAMA FLOJA LARGA,4,1,20/01/2026
05,0542212,017,70195715,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,20/01/2026
05,0542212,017,70195715,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,20/01/2026
05,0542212,017,70195715,AF311006E5561,ICON IV,382,TRAMA CURTA,4,1,20/01/2026
05,0542212,017,70195715,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,20/01/2026
05,0542212,017,70195715,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,20/01/2026
05,0542212,017,70195715,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,20/01/2026
05,0542212,017,70195715,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,20/01/2026
05,0542212,018,70195716,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,20/01/2026
05,0542212,018,70195716,AF311006E5561,ICON IV,205,FIO IRREGULAR,1,1,20/01/2026
05,0542212,018,70195716,AF311006E5561,ICON IV,221,TRAMA IRREGULAR (PEDACO),2,1,20/01/2026
05,0542212,018,70195716,AF311006E5561,ICON IV,340,TRAMA MOLE,2,1,20/01/2026
05,0542212,018,70195716,AF311006E5561,ICON IV,333,PARADA DE TEAR,4,1,20/01/2026
05,0542212,018,70195716,AF311006E5561,ICON IV,312,FIO MOLE TECELAGEM,4,1,20/01/2026
05,0542212,018,70195716,AF311006E5561,ICON IV,313,FIO QUEBRADO,4,1,20/01/2026
05,0542212,018,70195716,AF311006E5561,ICON IV,466,MANCHA DE OLEO DE ACABAMENTO,4,1,20/01/2026
05,0542519,001,70196787,YI310852G5561,LAREDO A,313,FIO QUEBRADO,4,1,17/01/2026
05,0542519,001,70196787,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,17/01/2026
05,0542519,001,70196787,YI310852G5561,LAREDO A,205,FIO IRREGULAR,2,1,17/01/2026
05,0542519,001,70196787,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,17/01/2026
05,0542519,002,70196788,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,17/01/2026
05,0542519,002,70196788,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,17/01/2026
05,0542519,002,70196788,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,17/01/2026
05,0542519,002,70196788,YI310852G5561,LAREDO A,205,FIO IRREGULAR,2,1,17/01/2026
05,0542519,002,70196788,YI310852G5561,LAREDO A,205,FIO IRREGULAR,2,1,17/01/2026
05,0542519,002,70196788,YI310852G5561,LAREDO A,387,TRAMA DOBRADA,4,1,17/01/2026
05,0542519,003,70196789,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,17/01/2026
05,0542519,003,70196789,YI310852G5561,LAREDO A,205,FIO IRREGULAR,2,1,17/01/2026
05,0542519,003,70196789,YI310852G5561,LAREDO A,205,FIO IRREGULAR,2,1,17/01/2026
05,0542519,004,70196790,YI310852G5561,LAREDO A,000,--,0,1,17/01/2026
05,0542519,005,70196791,YI310852G5561,LAREDO A,466,MANCHA DE OLEO DE ACABAMENTO,2,1,17/01/2026
05,0542519,005,70196791,YI310852G5561,LAREDO A,466,MANCHA DE OLEO DE ACABAMENTO,4,1,17/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0542519,005,70196791,YI310852G5561,LAREDO A,466,MANCHA DE OLEO DE ACABAMENTO,4,1,17/01/2026
05,0542519,005,70196791,YI310852G5561,LAREDO A,313,FIO QUEBRADO,4,1,17/01/2026
05,0542519,006,70196794,YI310852G5561,LAREDO A,205,FIO IRREGULAR,2,1,17/01/2026
05,0542519,006,70196794,YI310852G5561,LAREDO A,340,TRAMA MOLE,2,1,17/01/2026
05,0542519,006,70196794,YI310852G5561,LAREDO A,340,TRAMA MOLE,2,1,17/01/2026
05,0542519,006,70196794,YI310852G5561,LAREDO A,205,FIO IRREGULAR,2,1,17/01/2026
05,0542519,007,70196792,YI310852G5561,LAREDO A,340,TRAMA MOLE,2,1,17/01/2026
05,0542519,007,70196792,YI310852G5561,LAREDO A,340,TRAMA MOLE,2,1,17/01/2026
05,0542519,007,70196792,YI310852G5561,LAREDO A,205,FIO IRREGULAR,2,1,17/01/2026
05,0542519,007,70196792,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,17/01/2026
05,0542519,007,70196792,YI310852G5561,LAREDO A,382,TRAMA CURTA,4,1,17/01/2026
05,0542519,007,70196792,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,17/01/2026
05,0542519,007,70196792,YI310852G5561,LAREDO A,205,FIO IRREGULAR,2,1,17/01/2026
05,0542519,008,70196793,YI310852G5561,LAREDO A,387,TRAMA DOBRADA,4,1,17/01/2026
05,0542519,008,70196793,YI310852G5561,LAREDO A,205,FIO IRREGULAR,2,1,17/01/2026
05,0542519,008,70196793,YI310852G5561,LAREDO A,313,FIO QUEBRADO,4,1,17/01/2026
05,0542519,009,70196795,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,17/01/2026
05,0542519,009,70196795,YI310852G5561,LAREDO A,313,FIO QUEBRADO,4,1,17/01/2026
05,0542519,009,70196795,YI310852G5561,LAREDO A,313,FIO QUEBRADO,4,1,17/01/2026
05,0542519,010,70196796,YI310852G5561,LAREDO A,382,TRAMA CURTA,4,1,17/01/2026
05,0542519,010,70196796,YI310852G5561,LAREDO A,340,TRAMA MOLE,2,1,17/01/2026
05,0542519,010,70196796,YI310852G5561,LAREDO A,340,TRAMA MOLE,2,1,17/01/2026
05,0542519,010,70196796,YI310852G5561,LAREDO A,313,FIO QUEBRADO,4,1,17/01/2026
05,0542519,010,70196796,YI310852G5561,LAREDO A,205,FIO IRREGULAR,2,1,17/01/2026
05,0542519,010,70196796,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,17/01/2026
05,0542519,011,70196797,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,17/01/2026
05,0542519,011,70196797,YI310852G5561,LAREDO A,387,TRAMA DOBRADA,2,1,17/01/2026
05,0542519,011,70196797,YI310852G5561,LAREDO A,387,TRAMA DOBRADA,2,1,17/01/2026
05,0542519,011,70196797,YI310852G5561,LAREDO A,387,TRAMA DOBRADA,2,1,17/01/2026
05,0542519,011,70196797,YI310852G5561,LAREDO A,340,TRAMA MOLE,2,1,17/01/2026
05,0542519,012,70196798,YI310852G5561,LAREDO A,313,FIO QUEBRADO,4,1,17/01/2026
05,0542519,012,70196798,YI310852G5561,LAREDO A,313,FIO QUEBRADO,4,1,17/01/2026
05,0542519,012,70196798,YI310852G5561,LAREDO A,387,TRAMA DOBRADA,4,1,17/01/2026
05,0542519,012,70196798,YI310852G5561,LAREDO A,363,"FUROS,RASGOS E CORTES TEC.",4,1,17/01/2026
05,0542519,012,70196798,YI310852G5561,LAREDO A,363,"FUROS,RASGOS E CORTES TEC.",4,1,17/01/2026
05,0542519,012,70196798,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,17/01/2026
05,0542519,013,70196799,YI310852G5561,LAREDO A,000,--,0,1,17/01/2026
05,0542519,014,70196800,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,17/01/2026
05,0542713,001,70181780,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,17/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0542713,001,70181780,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,001,70181780,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,17/01/2026
05,0542713,001,70181780,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,2,1,17/01/2026
05,0542713,001,70181780,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,2,1,17/01/2026
05,0542713,001,70181780,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,002,70181781,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,2,1,17/01/2026
05,0542713,002,70181781,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,002,70181781,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,003,70181782,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,17/01/2026
05,0542713,003,70181782,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,003,70181782,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,2,1,17/01/2026
05,0542713,003,70181782,YI310847G5561,LUCY A,466,MANCHA DE OLEO DE ACABAMENTO,2,1,17/01/2026
05,0542713,003,70181782,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,17/01/2026
05,0542713,004,70181783,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,17/01/2026
05,0542713,004,70181783,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,004,70181783,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,2,1,17/01/2026
05,0542713,004,70181783,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,004,70181783,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,17/01/2026
05,0542713,004,70181783,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,004,70181783,YI310847G5561,LUCY A,466,MANCHA DE OLEO DE ACABAMENTO,2,1,17/01/2026
05,0542713,004,70181783,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,005,70181784,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,17/01/2026
05,0542713,005,70181784,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,005,70181784,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,2,1,17/01/2026
05,0542713,005,70181784,YI310847G5561,LUCY A,387,TRAMA DOBRADA,4,1,17/01/2026
05,0542713,005,70181784,YI310847G5561,LUCY A,313,FIO QUEBRADO,4,1,17/01/2026
05,0542713,005,70181784,YI310847G5561,LUCY A,328,FALTA DE TRAMA,4,1,17/01/2026
05,0542713,005,70181784,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,17/01/2026
05,0542713,005,70181784,YI310847G5561,LUCY A,328,FALTA DE TRAMA,4,1,17/01/2026
05,0542713,005,70181784,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,1,17/01/2026
05,0542713,006,70181785,YI310847G5561,LUCY A,000,--,0,1,17/01/2026
05,0542713,007,70181787,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,17/01/2026
05,0542713,007,70181787,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,007,70181787,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,17/01/2026
05,0542713,007,70181787,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,007,70181787,YI310847G5561,LUCY A,466,MANCHA DE OLEO DE ACABAMENTO,4,1,17/01/2026
05,0542713,007,70181787,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,007,70181787,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,008,70181788,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,17/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0542713,008,70181788,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,008,70181788,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,008,70181788,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,17/01/2026
05,0542713,008,70181788,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,009,70181789,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,17/01/2026
05,0542713,009,70181789,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,009,70181789,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,17/01/2026
05,0542713,010,70181790,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,19/01/2026
05,0542713,010,70181790,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,19/01/2026
05,0542713,010,70181790,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,2,1,19/01/2026
05,0542713,010,70181790,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,19/01/2026
05,0542713,010,70181790,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,19/01/2026
05,0542713,010,70181790,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,1,19/01/2026
05,0542713,010,70181790,YI310847G5561,LUCY A,312,FIO MOLE TECELAGEM,4,1,19/01/2026
05,0542713,010,70181790,YI310847G5561,LUCY A,466,MANCHA DE OLEO DE ACABAMENTO,4,1,19/01/2026
05,0542713,010,70181790,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,19/01/2026
05,0542713,010,70181790,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,19/01/2026
05,0542713,011,70181792,YI310847G5561,LUCY A,328,FALTA DE TRAMA,4,1,19/01/2026
05,0542713,011,70181792,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,19/01/2026
05,0542713,011,70181792,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,19/01/2026
05,0542713,011,70181792,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,19/01/2026
05,0542713,011,70181792,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,19/01/2026
05,0542713,011,70181792,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,2,1,19/01/2026
05,0542713,012,70181791,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,19/01/2026
05,0542713,012,70181791,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,19/01/2026
05,0542713,012,70181791,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,2,1,19/01/2026
05,0542713,012,70181791,YI310847G5561,LUCY A,101,FAIXA DE GOMA,4,1,19/01/2026
05,0542713,012,70181791,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,1,19/01/2026
05,0542713,012,70181791,YI310847G5561,LUCY A,312,FIO MOLE TECELAGEM,4,1,19/01/2026
05,0542713,012,70181791,YI310847G5561,LUCY A,313,FIO QUEBRADO,4,1,19/01/2026
05,0542713,013,70181793,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,19/01/2026
05,0542713,013,70181793,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,19/01/2026
05,0542713,013,70181793,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,2,1,19/01/2026
05,0542713,013,70181793,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,19/01/2026
05,0542713,013,70181793,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,19/01/2026
05,0542713,013,70181793,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,2,1,19/01/2026
05,0542713,013,70181793,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,2,1,19/01/2026
05,0542713,013,70181793,YI310847G5561,LUCY A,313,FIO QUEBRADO,4,1,19/01/2026
05,0542713,014,70181794,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,19/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0542713,014,70181794,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,19/01/2026
05,0542713,014,70181794,YI310847G5561,LUCY A,101,FAIXA DE GOMA,4,1,19/01/2026
05,0542713,014,70181794,YI310847G5561,LUCY A,340,TRAMA MOLE,2,1,19/01/2026
05,0542713,014,70181794,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,19/01/2026
05,0542713,014,70181794,YI310847G5561,LUCY A,382,TRAMA CURTA,4,1,19/01/2026
05,0542713,014,70181794,YI310847G5561,LUCY A,311,FIO ESTICADO,4,1,19/01/2026
05,0542713,014,70181794,YI310847G5561,LUCY A,312,FIO MOLE TECELAGEM,4,1,19/01/2026
05,0542713,014,70181794,YI310847G5561,LUCY A,205,FIO IRREGULAR,1,1,19/01/2026
05,0542713,014,70181794,YI310847G5561,LUCY A,101,FAIXA DE GOMA,4,1,19/01/2026
05,0542713,014,70181794,YI310847G5561,LUCY A,101,FAIXA DE GOMA,4,1,19/01/2026
05,0542713,014,70181794,YI310847G5561,LUCY A,165,MANCHA DE POS - ENCERAGEM,4,1,19/01/2026
05,0542713,014,70181794,YI310847G5561,LUCY A,165,MANCHA DE POS - ENCERAGEM,4,1,19/01/2026
05,0542713,014,70181794,YI310847G5561,LUCY A,165,MANCHA DE POS - ENCERAGEM,4,1,19/01/2026
05,0542713,014,70181794,YI310847G5561,LUCY A,101,FAIXA DE GOMA,4,1,19/01/2026
05,0542713,015,70181786,YI310847G5561,LUCY A,000,--,0,2,19/01/2026
05,0542715,001,70196832,YI310848G5561,LAREDO A,313,FIO QUEBRADO,4,1,19/01/2026
05,0542715,001,70196832,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,002,70196831,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,002,70196831,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,002,70196831,YI310848G5561,LAREDO A,205,FIO IRREGULAR,2,1,19/01/2026
05,0542715,003,70196833,YI310848G5561,LAREDO A,000,--,0,1,19/01/2026
05,0542715,004,70196834,YI310848G5561,LAREDO A,000,--,0,1,19/01/2026
05,0542715,005,70196835,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,006,70196836,YI310848G5561,LAREDO A,382,TRAMA CURTA,4,1,19/01/2026
05,0542715,006,70196836,YI310848G5561,LAREDO A,387,TRAMA DOBRADA,4,1,19/01/2026
05,0542715,006,70196836,YI310848G5561,LAREDO A,387,TRAMA DOBRADA,4,1,19/01/2026
05,0542715,006,70196836,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,006,70196836,YI310848G5561,LAREDO A,382,TRAMA CURTA,4,1,19/01/2026
05,0542715,006,70196836,YI310848G5561,LAREDO A,101,FAIXA DE GOMA,4,1,19/01/2026
05,0542715,006,70196836,YI310848G5561,LAREDO A,382,TRAMA CURTA,4,1,19/01/2026
05,0542715,006,70196836,YI310848G5561,LAREDO A,313,FIO QUEBRADO,4,1,19/01/2026
05,0542715,006,70196836,YI310848G5561,LAREDO A,340,TRAMA MOLE,2,1,19/01/2026
05,0542715,007,70196840,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,007,70196840,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,007,70196840,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,008,70196837,YI310848G5561,LAREDO A,387,TRAMA DOBRADA,2,1,19/01/2026
05,0542715,008,70196837,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,008,70196837,YI310848G5561,LAREDO A,340,TRAMA MOLE,2,1,19/01/2026
05,0542715,008,70196837,YI310848G5561,LAREDO A,205,FIO IRREGULAR,2,1,19/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0542715,008,70196837,YI310848G5561,LAREDO A,387,TRAMA DOBRADA,2,1,19/01/2026
05,0542715,009,70196841,YI310848G5561,LAREDO A,312,FIO MOLE TECELAGEM,4,1,19/01/2026
05,0542715,009,70196841,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,009,70196841,YI310848G5561,LAREDO A,387,TRAMA DOBRADA,2,1,19/01/2026
05,0542715,009,70196841,YI310848G5561,LAREDO A,387,TRAMA DOBRADA,2,1,19/01/2026
05,0542715,009,70196841,YI310848G5561,LAREDO A,340,TRAMA MOLE,2,1,19/01/2026
05,0542715,010,70196838,YI310848G5561,LAREDO A,387,TRAMA DOBRADA,4,1,19/01/2026
05,0542715,010,70196838,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,010,70196838,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,011,70196839,YI310848G5561,LAREDO A,382,TRAMA CURTA,4,1,19/01/2026
05,0542715,011,70196839,YI310848G5561,LAREDO A,340,TRAMA MOLE,2,1,19/01/2026
05,0542715,011,70196839,YI310848G5561,LAREDO A,340,TRAMA MOLE,2,1,19/01/2026
05,0542715,011,70196839,YI310848G5561,LAREDO A,205,FIO IRREGULAR,2,1,19/01/2026
05,0542715,011,70196839,YI310848G5561,LAREDO A,312,FIO MOLE TECELAGEM,4,1,19/01/2026
05,0542715,011,70196839,YI310848G5561,LAREDO A,387,TRAMA DOBRADA,2,1,19/01/2026
05,0542715,011,70196839,YI310848G5561,LAREDO A,205,FIO IRREGULAR,2,1,19/01/2026
05,0542715,011,70196839,YI310848G5561,LAREDO A,313,FIO QUEBRADO,4,1,19/01/2026
05,0542715,011,70196839,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,012,70196842,YI310848G5561,LAREDO A,313,FIO QUEBRADO,4,1,19/01/2026
05,0542715,012,70196842,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,012,70196842,YI310848G5561,LAREDO A,387,TRAMA DOBRADA,2,1,19/01/2026
05,0542715,013,70196843,YI310848G5561,LAREDO A,387,TRAMA DOBRADA,4,1,19/01/2026
05,0542715,013,70196843,YI310848G5561,LAREDO A,387,TRAMA DOBRADA,4,1,19/01/2026
05,0542715,013,70196843,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,013,70196843,YI310848G5561,LAREDO A,382,TRAMA CURTA,4,1,19/01/2026
05,0542715,014,70196844,YI310848G5561,LAREDO A,382,TRAMA CURTA,4,1,19/01/2026
05,0542715,014,70196844,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,014,70196844,YI310848G5561,LAREDO A,340,TRAMA MOLE,2,1,19/01/2026
05,0542715,014,70196844,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,014,70196844,YI310848G5561,LAREDO A,313,FIO QUEBRADO,4,1,19/01/2026
05,0542715,014,70196844,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,014,70196844,YI310848G5561,LAREDO A,205,FIO IRREGULAR,2,1,19/01/2026
05,0542715,014,70196844,YI310848G5561,LAREDO A,333,PARADA DE TEAR,4,1,19/01/2026
05,0542715,015,70196845,YI310848G5561,LAREDO A,340,TRAMA MOLE,2,1,19/01/2026
05,0542715,015,70196845,YI310848G5561,LAREDO A,340,TRAMA MOLE,2,1,19/01/2026
05,0542715,015,70196845,YI310848G5561,LAREDO A,205,FIO IRREGULAR,2,1,19/01/2026
05,0542715,015,70196845,YI310848G5561,LAREDO A,340,TRAMA MOLE,2,1,19/01/2026
05,0542715,016,70196846,YI310848G5561,LAREDO A,340,TRAMA MOLE,2,1,19/01/2026
05,0542715,016,70196846,YI310848G5561,LAREDO A,340,TRAMA MOLE,2,1,19/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,0542715,017,70196847,YI310848G5561,LAREDO A,101,FAIXA DE GOMA,4,1,19/01/2026
05,0542715,018,70196848,YI310848G5561,LAREDO A,000,--,0,2,19/01/2026
05,0542716,001,70196339,AI311201G5561,MONTE CARLO,340,TRAMA MOLE,4,1,17/01/2026
05,0542716,001,70196339,AI311201G5561,MONTE CARLO,340,TRAMA MOLE,4,1,17/01/2026
05,0542716,001,70196339,AI311201G5561,MONTE CARLO,340,TRAMA MOLE,4,1,17/01/2026
05,0542716,001,70196339,AI311201G5561,MONTE CARLO,340,TRAMA MOLE,4,1,17/01/2026
05,0542716,001,70196339,AI311201G5561,MONTE CARLO,340,TRAMA MOLE,4,1,17/01/2026
05,0542716,001,70196339,AI311201G5561,MONTE CARLO,313,FIO QUEBRADO,4,1,17/01/2026
05,0542716,002,70196341,AI311201G5561,MONTE CARLO,333,PARADA DE TEAR,4,1,17/01/2026
05,0542716,002,70196341,AI311201G5561,MONTE CARLO,221,TRAMA IRREGULAR (PEDACO),4,1,17/01/2026
